Corpus,DocId,SpeakerA,SpeakerB,FLT A -> B,FLT B -> A,Sparsity A->B,Sparsity B->A
Providence,wil41.xml,CHI,OPE,1.4615384615384615,1.4,14,4
Providence,wil41.xml,FAT,OPE,1.0,1.0,1,1
Providence,wil41.xml,OPE,CHI,1.48,1.5595238095238095,35,133
Providence,wil41.xml,OPE,MOT,1.6,UD,3,1
Providence,wil42.xml,MOT,CHI,1.4988662131519275,1.5070028011204482,847,474
Providence,wil42.xml,OPE,CHI,1.4230769230769231,1.5,34,62
Providence,wil42.xml,MOT,OPE,1.3846153846153846,1.25,15,9
Providence,wil42.xml,CHI,MOT,1.6889818688981868,1.499722067815453,1425,1927
Providence,wil42.xml,OPE,MOT,1.3333333333333333,1.5,6,15
Providence,wil42.xml,FAT,MOT,1.5,1.7027027027027026,5,32
Providence,wil42.xml,FAT,CHI,1.4166666666666667,1.4285714285714286,16,33
Providence,wil42.xml,MOT,FAT,1.3333333333333333,1.3333333333333333,20,15
Providence,wil42.xml,CHI,FAT,1.4166666666666667,1.5454545454545454,19,11
Providence,wil42.xml,CHI,OPE,1.5084745762711864,1.3829787234042554,71,54
Providence,wil42.xml,OPE,FAT,1.2,1.5,3,5
Providence,wil43.xml,FAT,CHI,1.489977728285078,1.418848167539267,481,446
Providence,wil43.xml,MOT,FAT,1.6666666666666667,1.6666666666666667,4,4
Providence,wil43.xml,CHI,FAT,1.476529160739687,1.4855907780979827,875,801
Providence,wil43.xml,CHI,MOT,1.5137614678899083,1.4705882352941178,127,101
Providence,wil43.xml,FAT,MOT,1.7058823529411764,1.375,17,14
Providence,wil44.xml,CHI,MOT,1.5965909090909092,1.5783132530120483,199,170
Providence,wil44.xml,CHI,FAT,1.4919941775836973,1.5064710957722174,816,1191
Providence,wil44.xml,CHI,OPE,1.4019607843137254,1.4285714285714286,88,57
Providence,wil44.xml,MOT,CHI,1.5046296296296295,1.4926470588235294,237,174
Providence,wil44.xml,MOT,OPE,1.3636363636363635,1.3,13,17
Providence,wil44.xml,OPE,CHI,1.5526315789473684,1.5089285714285714,181,234
Providence,wil44.xml,OPE,MOT,1.4615384615384615,1.5161290322580645,12,33
Providence,wil44.xml,FAT,CHI,1.538384845463609,1.5190839694656488,1034,975
Providence,wil44.xml,FAT,MOT,1.6,1.5714285714285714,9,26
Providence,wil44.xml,MOT,FAT,1.3877551020408163,1.3793103448275863,55,23
Providence,wil44.xml,OPE,FAT,1.5434782608695652,1.5,48,121
Providence,wil44.xml,FAT,OPE,1.5714285714285714,1.375,18,7
