BA,BNotA,NotBA,NotBNotA,alignment,baseDenom,baseNum,category,conv,corpus,docId,numUtterances,powerDenom,powerNum,replierId,sparsityA,sparsityB,speakerId
0.0,18.0,1.0,233.0,-0.07142857142857142,252,18.0,go,"('CHI', 'MOT')",Providence,vio28.xml,252,1.0,0.0,MOT,1206,2682,CHI
0.0,2.0,2.0,22.0,-0.07692307692307693,26,2.0,to,"('TOY', 'MOT')",Providence,vio28.xml,26,2.0,0.0,MOT,206,139,TOY
0.0,2.0,2.0,22.0,-0.07692307692307693,26,2.0,it,"('TOY', 'MOT')",Providence,vio28.xml,26,2.0,0.0,MOT,206,139,TOY
0.0,20.0,4.0,228.0,-0.07936507936507936,252,20.0,like,"('CHI', 'MOT')",Providence,vio28.xml,252,4.0,0.0,MOT,1206,2682,CHI
0.0,20.0,3.0,229.0,-0.07936507936507936,252,20.0,on,"('CHI', 'MOT')",Providence,vio28.xml,252,3.0,0.0,MOT,1206,2682,CHI
0.0,1.0,1.0,10.0,-0.08333333333333333,12,1.0,a,"('FAT', 'MOT')",Providence,vio28.xml,12,1.0,0.0,MOT,95,78,FAT
0.0,1.0,1.0,10.0,-0.08333333333333333,12,1.0,wanna,"('FAT', 'MOT')",Providence,vio28.xml,12,1.0,0.0,MOT,95,78,FAT
0.0,1.0,1.0,10.0,-0.08333333333333333,12,1.0,see,"('FAT', 'MOT')",Providence,vio28.xml,12,1.0,0.0,MOT,95,78,FAT
0.0,2.0,3.0,14.0,-0.10526315789473684,19,2.0,the,"('MOT', 'TOY')",Providence,vio28.xml,19,3.0,0.0,TOY,147,94,MOT
0.0,2.0,1.0,16.0,-0.10526315789473684,19,2.0,a,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,2.0,1.0,16.0,-0.10526315789473684,19,2.0,my,"('MOT', 'TOY')",Providence,vio28.xml,19,1.0,0.0,TOY,147,94,MOT
0.0,2.0,4.0,13.0,-0.10526315789473684,19,2.0,one,"('MOT', 'TOY')",Providence,vio28.xml,19,4.0,0.0,TOY,147,94,MOT
0.0,2.0,2.0,15.0,-0.10526315789473684,19,2.0,go,"('MOT', 'TOY')",Providence,vio28.xml,19,2.0,0.0,TOY,147,94,MOT
0.0,1.0,1.0,5.0,-0.14285714285714285,7,1.0,the,"('FAT', 'TOY')",Providence,vio28.xml,7,1.0,0.0,TOY,21,55,FAT
0.0,1.0,1.0,5.0,-0.14285714285714285,7,1.0,in,"('FAT', 'TOY')",Providence,vio28.xml,7,1.0,0.0,TOY,21,55,FAT
0.0,2.0,4.0,6.0,-0.16666666666666666,12,2.0,you,"('FAT', 'MOT')",Providence,vio28.xml,12,4.0,0.0,MOT,95,78,FAT
0.0,2.0,1.0,9.0,-0.16666666666666666,12,2.0,one,"('FAT', 'MOT')",Providence,vio28.xml,12,1.0,0.0,MOT,95,78,FAT
0.0,1.0,1.0,3.0,-0.2,5,1.0,the,"('BRO', 'MOT')",Providence,vio28.xml,5,1.0,0.0,MOT,22,48,BRO
0.0,1.0,1.0,3.0,-0.2,5,1.0,this,"('BRO', 'MOT')",Providence,vio28.xml,5,1.0,0.0,MOT,22,48,BRO
0.0,1.0,1.0,3.0,-0.2,5,1.0,it,"('BRO', 'MOT')",Providence,vio28.xml,5,1.0,0.0,MOT,22,48,BRO
0.0,7.0,2.0,17.0,-0.2692307692307692,26,7.0,this,"('TOY', 'MOT')",Providence,vio28.xml,26,2.0,0.0,MOT,206,139,TOY
0.0,2.0,2.0,1.0,-0.4,5,2.0,you,"('BRO', 'MOT')",Providence,vio28.xml,5,2.0,0.0,MOT,22,48,BRO
1.0,1.0,0.0,138.0,0.9857142857142858,140,2.0,get,"('MOT', 'CHI')",Providence,vio31.xml,140,1.0,1.0,CHI,1796,713,MOT
1.0,18.0,0.0,244.0,0.9277566539923955,263,19.0,oh,"('CHI', 'MOT')",Providence,vio31.xml,263,1.0,1.0,MOT,1370,2933,CHI
1.0,1.0,0.0,23.0,0.92,25,2.0,look,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,1.0,BRO,240,120,MOT
1.0,0.0,0.0,5.0,0.8333333333333334,6,1.0,what,"('BRO', 'CHI')",Providence,vio31.xml,6,1.0,1.0,CHI,16,37,BRO
1.0,0.0,0.0,1.0,0.5,2,1.0,that,"('BRO', 'NON')",Providence,vio31.xml,2,1.0,1.0,NON,16,20,BRO
1.0,6.0,1.0,255.0,0.47338403041825095,263,7.0,of,"('CHI', 'MOT')",Providence,vio31.xml,263,2.0,1.0,MOT,1370,2933,CHI
1.0,6.0,1.0,255.0,0.47338403041825095,263,7.0,with,"('CHI', 'MOT')",Providence,vio31.xml,263,2.0,1.0,MOT,1370,2933,CHI
1.0,11.0,1.0,127.0,0.41428571428571426,140,12.0,no,"('MOT', 'CHI')",Providence,vio31.xml,140,2.0,1.0,CHI,1796,713,MOT
1.0,3.0,1.0,23.0,0.35714285714285715,28,4.0,yeah,"('BRO', 'MOT')",Providence,vio31.xml,28,2.0,1.0,MOT,187,224,BRO
2.0,0.0,4.0,134.0,0.319047619047619,140,2.0,put,"('MOT', 'CHI')",Providence,vio31.xml,140,6.0,2.0,CHI,1796,713,MOT
1.0,1.0,2.0,136.0,0.319047619047619,140,2.0,are,"('MOT', 'CHI')",Providence,vio31.xml,140,3.0,1.0,CHI,1796,713,MOT
1.0,1.0,1.0,7.0,0.3,10,2.0,what,"('CHI', 'BRO')",Providence,vio31.xml,10,2.0,1.0,BRO,36,71,CHI
2.0,13.0,4.0,244.0,0.27629911280101394,263,15.0,go,"('CHI', 'MOT')",Providence,vio31.xml,263,6.0,2.0,MOT,1370,2933,CHI
8.0,31.0,11.0,213.0,0.27276365819491694,263,39.0,it,"('CHI', 'MOT')",Providence,vio31.xml,263,19.0,8.0,MOT,1370,2933,CHI
1.0,19.0,2.0,241.0,0.2572877059569075,263,20.0,have,"('CHI', 'MOT')",Providence,vio31.xml,263,3.0,1.0,MOT,1370,2933,CHI
3.0,4.0,7.0,126.0,0.25,140,7.0,there,"('MOT', 'CHI')",Providence,vio31.xml,140,10.0,3.0,CHI,1796,713,MOT
4.0,5.0,9.0,122.0,0.24340659340659343,140,9.0,in,"('MOT', 'CHI')",Providence,vio31.xml,140,13.0,4.0,CHI,1796,713,MOT
4.0,9.0,11.0,239.0,0.21723700887198985,263,13.0,no,"('CHI', 'MOT')",Providence,vio31.xml,263,15.0,4.0,MOT,1370,2933,CHI
3.0,12.0,8.0,240.0,0.21569305219495333,263,15.0,on,"('CHI', 'MOT')",Providence,vio31.xml,263,11.0,3.0,MOT,1370,2933,CHI
1.0,10.0,3.0,249.0,0.20817490494296578,263,11.0,there,"('CHI', 'MOT')",Providence,vio31.xml,263,4.0,1.0,MOT,1370,2933,CHI
10.0,8.0,20.0,102.0,0.20476190476190476,140,18.0,one,"('MOT', 'CHI')",Providence,vio31.xml,140,30.0,10.0,CHI,1796,713,MOT
1.0,0.0,1.0,1.0,0.16666666666666669,3,1.0,of,"('NON', 'MOT')",Providence,vio31.xml,3,2.0,1.0,MOT,44,21,NON
2.0,4.0,3.0,16.0,0.16000000000000003,25,6.0,yeah,"('MOT', 'BRO')",Providence,vio31.xml,25,5.0,2.0,BRO,240,120,MOT
1.0,0.0,5.0,134.0,0.1595238095238095,140,1.0,gonna,"('MOT', 'CHI')",Providence,vio31.xml,140,6.0,1.0,CHI,1796,713,MOT
1.0,28.0,3.0,231.0,0.1397338403041825,263,29.0,see,"('CHI', 'MOT')",Providence,vio31.xml,263,4.0,1.0,MOT,1370,2933,CHI
2.0,2.0,10.0,126.0,0.13809523809523808,140,4.0,like,"('MOT', 'CHI')",Providence,vio31.xml,140,12.0,2.0,CHI,1796,713,MOT
4.0,5.0,17.0,114.0,0.1261904761904762,140,9.0,on,"('MOT', 'CHI')",Providence,vio31.xml,140,21.0,4.0,CHI,1796,713,MOT
1.0,11.0,5.0,246.0,0.12103929024081114,263,12.0,like,"('CHI', 'MOT')",Providence,vio31.xml,263,6.0,1.0,MOT,1370,2933,CHI
2.0,14.0,9.0,238.0,0.12098167991704115,263,16.0,wanna,"('CHI', 'MOT')",Providence,vio31.xml,263,11.0,2.0,MOT,1370,2933,CHI
3.0,54.0,6.0,200.0,0.11660329531051963,263,57.0,you,"('CHI', 'MOT')",Providence,vio31.xml,263,9.0,3.0,MOT,1370,2933,CHI
1.0,6.0,6.0,250.0,0.1162411732753938,263,7.0,put,"('CHI', 'MOT')",Providence,vio31.xml,263,7.0,1.0,MOT,1370,2933,CHI
1.0,38.0,3.0,221.0,0.10171102661596959,263,39.0,that,"('CHI', 'MOT')",Providence,vio31.xml,263,4.0,1.0,MOT,1370,2933,CHI
1.0,0.0,10.0,129.0,0.08376623376623377,140,1.0,with,"('MOT', 'CHI')",Providence,vio31.xml,140,11.0,1.0,CHI,1796,713,MOT
10.0,13.0,32.0,85.0,0.0738095238095238,140,23.0,the,"('MOT', 'CHI')",Providence,vio31.xml,140,42.0,10.0,CHI,1796,713,MOT
1.0,2.0,10.0,127.0,0.06948051948051948,140,3.0,to,"('MOT', 'CHI')",Providence,vio31.xml,140,11.0,1.0,CHI,1796,713,MOT
8.0,45.0,22.0,188.0,0.06514575411913814,263,53.0,a,"('CHI', 'MOT')",Providence,vio31.xml,263,30.0,8.0,MOT,1370,2933,CHI
1.0,26.0,5.0,231.0,0.06400506970849175,263,27.0,do,"('CHI', 'MOT')",Providence,vio31.xml,263,6.0,1.0,MOT,1370,2933,CHI
1.0,27.0,5.0,230.0,0.060202788339670466,263,28.0,he,"('CHI', 'MOT')",Providence,vio31.xml,263,6.0,1.0,MOT,1370,2933,CHI
2.0,26.0,10.0,225.0,0.060202788339670466,263,28.0,and,"('CHI', 'MOT')",Providence,vio31.xml,263,12.0,2.0,MOT,1370,2933,CHI
4.0,26.0,19.0,214.0,0.05984460241362208,263,30.0,one,"('CHI', 'MOT')",Providence,vio31.xml,263,23.0,4.0,MOT,1370,2933,CHI
3.0,8.0,20.0,109.0,0.05186335403726708,140,11.0,it,"('MOT', 'CHI')",Providence,vio31.xml,140,23.0,3.0,CHI,1796,713,MOT
9.0,47.0,25.0,182.0,0.051778125698948796,263,56.0,the,"('CHI', 'MOT')",Providence,vio31.xml,263,34.0,9.0,MOT,1370,2933,CHI
5.0,34.0,20.0,204.0,0.0517110266159696,263,39.0,is,"('CHI', 'MOT')",Providence,vio31.xml,263,25.0,5.0,MOT,1370,2933,CHI
3.0,3.0,41.0,93.0,0.02532467532467532,140,6.0,you,"('MOT', 'CHI')",Providence,vio31.xml,140,44.0,3.0,CHI,1796,713,MOT
1.0,5.0,14.0,120.0,0.023809523809523808,140,6.0,go,"('MOT', 'CHI')",Providence,vio31.xml,140,15.0,1.0,CHI,1796,713,MOT
2.0,5.0,28.0,105.0,0.016666666666666663,140,7.0,a,"('MOT', 'CHI')",Providence,vio31.xml,140,30.0,2.0,CHI,1796,713,MOT
6.0,28.0,37.0,192.0,0.010257317181006281,263,34.0,this,"('CHI', 'MOT')",Providence,vio31.xml,263,43.0,6.0,MOT,1370,2933,CHI
1.0,17.0,12.0,233.0,0.008482012284293655,263,18.0,in,"('CHI', 'MOT')",Providence,vio31.xml,263,13.0,1.0,MOT,1370,2933,CHI
1.0,8.0,14.0,117.0,0.0023809523809523864,140,9.0,and,"('MOT', 'CHI')",Providence,vio31.xml,140,15.0,1.0,CHI,1796,713,MOT
0.0,0.0,1.0,5.0,0.0,6,0.0,look,"('BRO', 'CHI')",Providence,vio31.xml,6,1.0,0.0,CHI,16,37,BRO
0.0,0.0,1.0,5.0,0.0,6,0.0,see,"('BRO', 'CHI')",Providence,vio31.xml,6,1.0,0.0,CHI,16,37,BRO
0.0,0.0,6.0,22.0,0.0,28,0.0,a,"('BRO', 'MOT')",Providence,vio31.xml,28,6.0,0.0,MOT,187,224,BRO
0.0,0.0,1.0,27.0,0.0,28,0.0,for,"('BRO', 'MOT')",Providence,vio31.xml,28,1.0,0.0,MOT,187,224,BRO
0.0,0.0,1.0,27.0,0.0,28,0.0,he,"('BRO', 'MOT')",Providence,vio31.xml,28,1.0,0.0,MOT,187,224,BRO
0.0,0.0,2.0,26.0,0.0,28,0.0,big,"('BRO', 'MOT')",Providence,vio31.xml,28,2.0,0.0,MOT,187,224,BRO
0.0,0.0,1.0,27.0,0.0,28,0.0,in,"('BRO', 'MOT')",Providence,vio31.xml,28,1.0,0.0,MOT,187,224,BRO
0.0,0.0,1.0,1.0,0.0,2,0.0,of,"('BRO', 'NON')",Providence,vio31.xml,2,1.0,0.0,NON,16,20,BRO
0.0,0.0,1.0,9.0,0.0,10,0.0,put,"('CHI', 'BRO')",Providence,vio31.xml,10,1.0,0.0,BRO,36,71,CHI
0.0,0.0,1.0,9.0,0.0,10,0.0,wanna,"('CHI', 'BRO')",Providence,vio31.xml,10,1.0,0.0,BRO,36,71,CHI
0.0,0.0,1.0,9.0,0.0,10,0.0,no,"('CHI', 'BRO')",Providence,vio31.xml,10,1.0,0.0,BRO,36,71,CHI
0.0,0.0,1.0,9.0,0.0,10,0.0,that,"('CHI', 'BRO')",Providence,vio31.xml,10,1.0,0.0,BRO,36,71,CHI
0.0,0.0,1.0,9.0,0.0,10,0.0,was,"('CHI', 'BRO')",Providence,vio31.xml,10,1.0,0.0,BRO,36,71,CHI
0.0,0.0,2.0,8.0,0.0,10,0.0,yeah,"('CHI', 'BRO')",Providence,vio31.xml,10,2.0,0.0,BRO,36,71,CHI
0.0,0.0,2.0,23.0,0.0,25,0.0,we,"('MOT', 'BRO')",Providence,vio31.xml,25,2.0,0.0,BRO,240,120,MOT
0.0,0.0,1.0,24.0,0.0,25,0.0,put,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,0.0,5.0,20.0,0.0,25,0.0,a,"('MOT', 'BRO')",Providence,vio31.xml,25,5.0,0.0,BRO,240,120,MOT
0.0,0.0,2.0,23.0,0.0,25,0.0,think,"('MOT', 'BRO')",Providence,vio31.xml,25,2.0,0.0,BRO,240,120,MOT
0.0,0.0,1.0,24.0,0.0,25,0.0,wanna,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,0.0,1.0,24.0,0.0,25,0.0,oh,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,0.0,2.0,23.0,0.0,25,0.0,my,"('MOT', 'BRO')",Providence,vio31.xml,25,2.0,0.0,BRO,240,120,MOT
0.0,0.0,3.0,22.0,0.0,25,0.0,is,"('MOT', 'BRO')",Providence,vio31.xml,25,3.0,0.0,BRO,240,120,MOT
0.0,0.0,1.0,24.0,0.0,25,0.0,where,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,0.0,2.0,23.0,0.0,25,0.0,on,"('MOT', 'BRO')",Providence,vio31.xml,25,2.0,0.0,BRO,240,120,MOT
0.0,0.0,3.0,22.0,0.0,25,0.0,that,"('MOT', 'BRO')",Providence,vio31.xml,25,3.0,0.0,BRO,240,120,MOT
0.0,0.0,1.0,24.0,0.0,25,0.0,want,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,0.0,1.0,24.0,0.0,25,0.0,with,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,0.0,2.0,23.0,0.0,25,0.0,this,"('MOT', 'BRO')",Providence,vio31.xml,25,2.0,0.0,BRO,240,120,MOT
0.0,0.0,1.0,24.0,0.0,25,0.0,some,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,0.0,3.0,22.0,0.0,25,0.0,it,"('MOT', 'BRO')",Providence,vio31.xml,25,3.0,0.0,BRO,240,120,MOT
0.0,0.0,3.0,22.0,0.0,25,0.0,do,"('MOT', 'BRO')",Providence,vio31.xml,25,3.0,0.0,BRO,240,120,MOT
0.0,0.0,1.0,24.0,0.0,25,0.0,go,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,0.0,1.0,24.0,0.0,25,0.0,make,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,0.0,1.0,24.0,0.0,25,0.0,and,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,0.0,10.0,130.0,0.0,140,0.0,all,"('MOT', 'CHI')",Providence,vio31.xml,140,10.0,0.0,CHI,1796,713,MOT
0.0,0.0,7.0,133.0,0.0,140,0.0,think,"('MOT', 'CHI')",Providence,vio31.xml,140,7.0,0.0,CHI,1796,713,MOT
0.0,0.0,3.0,137.0,0.0,140,0.0,for,"('MOT', 'CHI')",Providence,vio31.xml,140,3.0,0.0,CHI,1796,713,MOT
0.0,0.0,5.0,135.0,0.0,140,0.0,oh,"('MOT', 'CHI')",Providence,vio31.xml,140,5.0,0.0,CHI,1796,713,MOT
0.0,0.0,1.0,139.0,0.0,140,0.0,my,"('MOT', 'CHI')",Providence,vio31.xml,140,1.0,0.0,CHI,1796,713,MOT
0.0,0.0,2.0,138.0,0.0,140,0.0,he,"('MOT', 'CHI')",Providence,vio31.xml,140,2.0,0.0,CHI,1796,713,MOT
0.0,0.0,1.0,139.0,0.0,140,0.0,did,"('MOT', 'CHI')",Providence,vio31.xml,140,1.0,0.0,CHI,1796,713,MOT
0.0,0.0,3.0,137.0,0.0,140,0.0,little,"('MOT', 'CHI')",Providence,vio31.xml,140,3.0,0.0,CHI,1796,713,MOT
0.0,0.0,5.0,135.0,0.0,140,0.0,not,"('MOT', 'CHI')",Providence,vio31.xml,140,5.0,0.0,CHI,1796,713,MOT
0.0,0.0,8.0,132.0,0.0,140,0.0,look,"('MOT', 'CHI')",Providence,vio31.xml,140,8.0,0.0,CHI,1796,713,MOT
0.0,0.0,1.0,139.0,0.0,140,0.0,was,"('MOT', 'CHI')",Providence,vio31.xml,140,1.0,0.0,CHI,1796,713,MOT
0.0,0.0,4.0,136.0,0.0,140,0.0,they,"('MOT', 'CHI')",Providence,vio31.xml,140,4.0,0.0,CHI,1796,713,MOT
0.0,0.0,9.0,131.0,0.0,140,0.0,can,"('MOT', 'CHI')",Providence,vio31.xml,140,9.0,0.0,CHI,1796,713,MOT
0.0,0.0,5.0,135.0,0.0,140,0.0,at,"('MOT', 'CHI')",Providence,vio31.xml,140,5.0,0.0,CHI,1796,713,MOT
0.0,0.0,1.0,1.0,0.0,2,0.0,the,"('MOT', 'NON')",Providence,vio31.xml,2,1.0,0.0,NON,16,8,MOT
0.0,0.0,1.0,1.0,0.0,2,0.0,a,"('MOT', 'NON')",Providence,vio31.xml,2,1.0,0.0,NON,16,8,MOT
0.0,0.0,1.0,1.0,0.0,2,0.0,like,"('MOT', 'NON')",Providence,vio31.xml,2,1.0,0.0,NON,16,8,MOT
0.0,0.0,1.0,1.0,0.0,2,0.0,little,"('MOT', 'NON')",Providence,vio31.xml,2,1.0,0.0,NON,16,8,MOT
0.0,0.0,1.0,1.0,0.0,2,0.0,look,"('MOT', 'NON')",Providence,vio31.xml,2,1.0,0.0,NON,16,8,MOT
0.0,0.0,1.0,1.0,0.0,2,0.0,at,"('MOT', 'NON')",Providence,vio31.xml,2,1.0,0.0,NON,16,8,MOT
0.0,0.0,1.0,0.0,0.0,1,0.0,is,"('NON', 'BRO')",Providence,vio31.xml,1,1.0,0.0,BRO,4,9,NON
0.0,0.0,1.0,0.0,0.0,1,0.0,this,"('NON', 'BRO')",Providence,vio31.xml,1,1.0,0.0,BRO,4,9,NON
0.0,0.0,1.0,2.0,0.0,3,0.0,the,"('NON', 'MOT')",Providence,vio31.xml,3,1.0,0.0,MOT,44,21,NON
0.0,0.0,2.0,1.0,0.0,3,0.0,a,"('NON', 'MOT')",Providence,vio31.xml,3,2.0,0.0,MOT,44,21,NON
0.0,0.0,2.0,1.0,0.0,3,0.0,is,"('NON', 'MOT')",Providence,vio31.xml,3,2.0,0.0,MOT,44,21,NON
0.0,0.0,1.0,2.0,0.0,3,0.0,but,"('NON', 'MOT')",Providence,vio31.xml,3,1.0,0.0,MOT,44,21,NON
0.0,0.0,1.0,2.0,0.0,3,0.0,are,"('NON', 'MOT')",Providence,vio31.xml,3,1.0,0.0,MOT,44,21,NON
0.0,0.0,1.0,2.0,0.0,3,0.0,that,"('NON', 'MOT')",Providence,vio31.xml,3,1.0,0.0,MOT,44,21,NON
0.0,0.0,1.0,2.0,0.0,3,0.0,it,"('NON', 'MOT')",Providence,vio31.xml,3,1.0,0.0,MOT,44,21,NON
0.0,1.0,4.0,258.0,-0.0038022813688212928,263,1.0,get,"('CHI', 'MOT')",Providence,vio31.xml,263,4.0,0.0,MOT,1370,2933,CHI
0.0,1.0,7.0,132.0,-0.007142857142857143,140,1.0,of,"('MOT', 'CHI')",Providence,vio31.xml,140,7.0,0.0,CHI,1796,713,MOT
0.0,1.0,3.0,136.0,-0.007142857142857143,140,1.0,but,"('MOT', 'CHI')",Providence,vio31.xml,140,3.0,0.0,CHI,1796,713,MOT
0.0,1.0,5.0,134.0,-0.007142857142857143,140,1.0,want,"('MOT', 'CHI')",Providence,vio31.xml,140,5.0,0.0,CHI,1796,713,MOT
0.0,1.0,8.0,131.0,-0.007142857142857143,140,1.0,make,"('MOT', 'CHI')",Providence,vio31.xml,140,8.0,0.0,CHI,1796,713,MOT
0.0,1.0,3.0,136.0,-0.007142857142857143,140,1.0,have,"('MOT', 'CHI')",Providence,vio31.xml,140,3.0,0.0,CHI,1796,713,MOT
0.0,1.0,10.0,129.0,-0.007142857142857143,140,1.0,see,"('MOT', 'CHI')",Providence,vio31.xml,140,10.0,0.0,CHI,1796,713,MOT
0.0,2.0,1.0,260.0,-0.0076045627376425855,263,2.0,up,"('CHI', 'MOT')",Providence,vio31.xml,263,1.0,0.0,MOT,1370,2933,CHI
0.0,3.0,1.0,259.0,-0.011406844106463879,263,3.0,did,"('CHI', 'MOT')",Providence,vio31.xml,263,1.0,0.0,MOT,1370,2933,CHI
0.0,3.0,1.0,259.0,-0.011406844106463879,263,3.0,some,"('CHI', 'MOT')",Providence,vio31.xml,263,1.0,0.0,MOT,1370,2933,CHI
0.0,3.0,2.0,258.0,-0.011406844106463879,263,3.0,big,"('CHI', 'MOT')",Providence,vio31.xml,263,2.0,0.0,MOT,1370,2933,CHI
0.0,2.0,13.0,125.0,-0.014285714285714285,140,2.0,we,"('MOT', 'CHI')",Providence,vio31.xml,140,13.0,0.0,CHI,1796,713,MOT
0.0,2.0,4.0,134.0,-0.014285714285714285,140,2.0,up,"('MOT', 'CHI')",Providence,vio31.xml,140,4.0,0.0,CHI,1796,713,MOT
0.0,2.0,7.0,131.0,-0.014285714285714285,140,2.0,where,"('MOT', 'CHI')",Providence,vio31.xml,140,7.0,0.0,CHI,1796,713,MOT
0.0,5.0,4.0,254.0,-0.019011406844106463,263,5.0,they,"('CHI', 'MOT')",Providence,vio31.xml,263,4.0,0.0,MOT,1370,2933,CHI
0.0,3.0,7.0,130.0,-0.02142857142857143,140,3.0,wanna,"('MOT', 'CHI')",Providence,vio31.xml,140,7.0,0.0,CHI,1796,713,MOT
0.0,3.0,11.0,126.0,-0.02142857142857143,140,3.0,what,"('MOT', 'CHI')",Providence,vio31.xml,140,11.0,0.0,CHI,1796,713,MOT
0.0,3.0,22.0,115.0,-0.02142857142857143,140,3.0,do,"('MOT', 'CHI')",Providence,vio31.xml,140,22.0,0.0,CHI,1796,713,MOT
0.0,6.0,7.0,250.0,-0.022813688212927757,263,6.0,make,"('CHI', 'MOT')",Providence,vio31.xml,263,7.0,0.0,MOT,1370,2933,CHI
0.0,4.0,21.0,115.0,-0.02857142857142857,140,4.0,that,"('MOT', 'CHI')",Providence,vio31.xml,140,21.0,0.0,CHI,1796,713,MOT
0.0,8.0,4.0,251.0,-0.030418250950570342,263,8.0,my,"('CHI', 'MOT')",Providence,vio31.xml,263,4.0,0.0,MOT,1370,2933,CHI
0.0,8.0,1.0,254.0,-0.030418250950570342,263,8.0,at,"('CHI', 'MOT')",Providence,vio31.xml,263,1.0,0.0,MOT,1370,2933,CHI
0.0,9.0,3.0,251.0,-0.034220532319391636,263,9.0,are,"('CHI', 'MOT')",Providence,vio31.xml,263,3.0,0.0,MOT,1370,2933,CHI
0.0,1.0,2.0,25.0,-0.03571428571428571,28,1.0,no,"('BRO', 'MOT')",Providence,vio31.xml,28,2.0,0.0,MOT,187,224,BRO
0.0,1.0,1.0,26.0,-0.03571428571428571,28,1.0,of,"('BRO', 'MOT')",Providence,vio31.xml,28,1.0,0.0,MOT,187,224,BRO
0.0,1.0,1.0,26.0,-0.03571428571428571,28,1.0,is,"('BRO', 'MOT')",Providence,vio31.xml,28,1.0,0.0,MOT,187,224,BRO
0.0,1.0,1.0,26.0,-0.03571428571428571,28,1.0,not,"('BRO', 'MOT')",Providence,vio31.xml,28,1.0,0.0,MOT,187,224,BRO
0.0,1.0,1.0,26.0,-0.03571428571428571,28,1.0,with,"('BRO', 'MOT')",Providence,vio31.xml,28,1.0,0.0,MOT,187,224,BRO
0.0,1.0,1.0,26.0,-0.03571428571428571,28,1.0,this,"('BRO', 'MOT')",Providence,vio31.xml,28,1.0,0.0,MOT,187,224,BRO
0.0,10.0,1.0,252.0,-0.03802281368821293,263,10.0,want,"('CHI', 'MOT')",Providence,vio31.xml,263,1.0,0.0,MOT,1370,2933,CHI
0.0,10.0,1.0,252.0,-0.03802281368821293,263,10.0,look,"('CHI', 'MOT')",Providence,vio31.xml,263,1.0,0.0,MOT,1370,2933,CHI
0.0,1.0,5.0,19.0,-0.04,25,1.0,he,"('MOT', 'BRO')",Providence,vio31.xml,25,5.0,0.0,BRO,240,120,MOT
0.0,1.0,4.0,20.0,-0.04,25,1.0,you,"('MOT', 'BRO')",Providence,vio31.xml,25,4.0,0.0,BRO,240,120,MOT
0.0,1.0,1.0,23.0,-0.04,25,1.0,in,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,1.0,1.0,23.0,-0.04,25,1.0,see,"('MOT', 'BRO')",Providence,vio31.xml,25,1.0,0.0,BRO,240,120,MOT
0.0,11.0,6.0,246.0,-0.04182509505703422,263,11.0,gonna,"('CHI', 'MOT')",Providence,vio31.xml,263,6.0,0.0,MOT,1370,2933,CHI
0.0,13.0,6.0,244.0,-0.049429657794676805,263,13.0,can,"('CHI', 'MOT')",Providence,vio31.xml,263,6.0,0.0,MOT,1370,2933,CHI
4.0,30.0,58.0,171.0,-0.06476143750766589,263,34.0,yeah,"('CHI', 'MOT')",Providence,vio31.xml,263,62.0,4.0,MOT,1370,2933,CHI
0.0,2.0,3.0,23.0,-0.07142857142857142,28,2.0,what,"('BRO', 'MOT')",Providence,vio31.xml,28,3.0,0.0,MOT,187,224,BRO
0.0,2.0,1.0,25.0,-0.07142857142857142,28,2.0,that,"('BRO', 'MOT')",Providence,vio31.xml,28,1.0,0.0,MOT,187,224,BRO
2.0,24.0,16.0,98.0,-0.07460317460317462,140,26.0,yeah,"('MOT', 'CHI')",Providence,vio31.xml,140,18.0,2.0,CHI,1796,713,MOT
0.0,20.0,1.0,242.0,-0.07604562737642585,263,20.0,to,"('CHI', 'MOT')",Providence,vio31.xml,263,1.0,0.0,MOT,1370,2933,CHI
0.0,21.0,1.0,241.0,-0.07984790874524715,263,21.0,we,"('CHI', 'MOT')",Providence,vio31.xml,263,1.0,0.0,MOT,1370,2933,CHI
0.0,21.0,7.0,235.0,-0.07984790874524715,263,21.0,what,"('CHI', 'MOT')",Providence,vio31.xml,263,7.0,0.0,MOT,1370,2933,CHI
